src_id,dst_id,score
ENTREZ:PA123,PA166114414,0.9713722000986076
ENTREZ:PA34375,PA451257,0.9713222451120541
ENTREZ:PA121,PA128406956,0.9710242882545811
ENTREZ:PA131,PA450732,0.9708042880837725
ENTREZ:PA30719,PA449383,0.9705450025874107
ENTREZ:PA266,PA450196,0.9705256136518251
ENTREZ:PA164726680,PA128406956,0.9704745246296456
ENTREZ:PA320,PA10741,0.970418374723947
ENTREZ:PA29920,PA450037,0.9700776673185769
ENTREZ:PA37301,PA448717,0.9700216054021721
ENTREZ:PA131,PA448771,0.9699110872162486
ENTREZ:PA158,PA451363,0.969796251124188
ENTREZ:PA37178,PA450428,0.969563029366643
ENTREZ:PA212,PA165817938,0.9694819588414955
ENTREZ:PA31945,PA448685,0.9694378042867225
ENTREZ:PA29630,PA166400022,0.9689411640743577
ENTREZ:PA36553,PA166048654,0.9686924106270914
ENTREZ:PA124,PA450180,0.9686489054246639
ENTREZ:PA267,PA451892,0.9685813929358849
ENTREZ:PA28535,PA166159062,0.9685739366662918
ENTREZ:PA27112,PA449293,0.9685613328668261
