src_id,dst_id,score
ChEBI:29985,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-72766,0.9964392900815091
ChEBI:30563,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9658195,0.996417954461537
ChEBI:135466,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-2672351,0.9964002127238093
ChEBI:7582,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5576891,0.9963677449847471
ChEBI:456216,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1483206,0.9963536897451001
ChEBI:46398,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-156580,0.9963043990693667
ChEBI:57783,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-196108,0.9962778723961606
ChEBI:57939,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9845614,0.99615995190646
ChEBI:37565,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5358351,0.9961580749882267
ChEBI:62989,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-556833,0.9961472908067843
ChEBI:16336,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9660826,0.9961448110618097
ChEBI:37565,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-74752,0.996087921224964
ChEBI:3766,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-390651,0.9960823285848175
ChEBI:85867,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-156580,0.9960280562427345
ChEBI:63448,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1226099,0.9960066430255802
ChEBI:136539,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-556833,0.9959608393224822
ChEBI:85236,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-556833,0.995928302258758
ChEBI:15544,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-425407,0.9958931333610772
ChEBI:84029,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-2142753,0.9958697587980563
ChEBI:57287,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-4839726,0.9958379758243676
ChEBI:31414,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-3371497,0.9957526947213007
ChEBI:37565,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-372790,0.9957482777106134
ChEBI:15740,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-8978934,0.9957008372148295
ChEBI:48923,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9717207,0.9956864147716666
ChEBI:17825,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-168325,0.9956736472017602
ChEBI:17968,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-156584,0.995672889612113
ChEBI:44074,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-8956319,0.9956576063215878
ChEBI:231364,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1640170,0.9956346357591743
ChEBI:18420,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-6802946,0.9956241658794575
ChEBI:60344,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9012999,0.995616950393304
ChEBI:180653,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1643685,0.9955898692133314
ChEBI:17659,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9694719,0.9955796624980864
ChEBI:456215,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-379716,0.9955782624168076
ChEBI:57783,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-211916,0.9955570630182607
ChEBI:57783,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5579017,0.9955480030185397
ChEBI:17278,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1430728,0.9955452148984806
ChEBI:3419,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9717207,0.995539002858066
ChEBI:36080,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5674135,0.9955295804270835
ChEBI:60119,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-194138,0.9955280537424614
ChEBI:36080,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-202403,0.9954468612258249
ChEBI:57446,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-2142700,0.9953998313903084
ChEBI:59869,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-983170,0.9953795758609705
ChEBI:17825,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-429914,0.9953695252869409
ChEBI:17579,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-975634,0.9953055671940756
ChEBI:141634,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1222541,0.9952946694395387
ChEBI:16991,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9636003,0.9952788182127997
ChEBI:15377,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-8964038,0.9952521427819874
ChEBI:57836,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1660499,0.9951938226000059
ChEBI:15377,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1630316,0.995168468556262
ChEBI:57836,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5218859,0.9951495495268072
ChEBI:58189,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-422356,0.9951051232168868
ChEBI:59789,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-1474165,0.995096564346796
ChEBI:43645,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9683701,0.9950891667556627
ChEBI:145994,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-5663205,0.9950812674544357
ChEBI:88069,REACTOME:https://reactome.org/PathwayBrowser/#/R-HSA-9840310,0.9950794374313032
